code,name,prov_code,city_code,county_code,prov_name,city_name,county_name,level,is_prov,is_city,is_county
440983,广东省茂名市信宜市,440000,440900,440983,广东省,广东省茂名市,广东省茂名市信宜市,县级,0,0,1
441200,广东省肇庆市,440000,441200,441200,广东省,广东省肇庆市,广东省肇庆市,市级,0,1,0
441201,广东省肇庆市市辖区,440000,441200,441201,广东省,广东省肇庆市,广东省肇庆市市辖区,县级,0,0,1
441202,广东省肇庆市端州区,440000,441200,441202,广东省,广东省肇庆市,广东省肇庆市端州区,县级,0,0,1
441203,广东省肇庆市鼎湖区,440000,441200,441203,广东省,广东省肇庆市,广东省肇庆市鼎湖区,县级,0,0,1
441223,广东省肇庆市广宁县,440000,441200,441223,广东省,广东省肇庆市,广东省肇庆市广宁县,县级,0,0,1
441224,广东省肇庆市怀集县,440000,441200,441224,广东省,广东省肇庆市,广东省肇庆市怀集县,县级,0,0,1
441225,广东省肇庆市封开县,440000,441200,441225,广东省,广东省肇庆市,广东省肇庆市封开县,县级,0,0,1
441226,广东省肇庆市德庆县,440000,441200,441226,广东省,广东省肇庆市,广东省肇庆市德庆县,县级,0,0,1
441283,广东省肇庆市高要市,440000,441200,441283,广东省,广东省肇庆市,广东省肇庆市高要市,县级,0,0,1
441284,广东省肇庆市四会市,440000,441200,441284,广东省,广东省肇庆市,广东省肇庆市四会市,县级,0,0,1
441300,广东省惠州市,440000,441300,441300,广东省,广东省惠州市,广东省惠州市,市级,0,1,0
441301,广东省惠州市市辖区,440000,441300,441301,广东省,广东省惠州市,广东省惠州市市辖区,县级,0,0,1
441302,广东省惠州市惠城区,440000,441300,441302,广东省,广东省惠州市,广东省惠州市惠城区,县级,0,0,1
441322,广东省惠州市博罗县,440000,441300,441322,广东省,广东省惠州市,广东省惠州市博罗县,县级,0,0,1
441323,广东省惠州市惠东县,440000,441300,441323,广东省,广东省惠州市,广东省惠州市惠东县,县级,0,0,1
441324,广东省惠州市龙门县,440000,441300,441324,广东省,广东省惠州市,广东省惠州市龙门县,县级,0,0,1
441381,广东省惠州市惠阳市,440000,441300,441381,广东省,广东省惠州市,广东省惠州市惠阳市,县级,0,0,1
441400,广东省梅州市,440000,441400,441400,广东省,广东省梅州市,广东省梅州市,市级,0,1,0
441401,广东省梅州市市辖区,440000,441400,441401,广东省,广东省梅州市,广东省梅州市市辖区,县级,0,0,1
441402,广东省梅州市梅江区,440000,441400,441402,广东省,广东省梅州市,广东省梅州市梅江区,县级,0,0,1
441421,广东省梅州市梅县,440000,441400,441421,广东省,广东省梅州市,广东省梅州市梅县,县级,0,0,1
441422,广东省梅州市大埔县,440000,441400,441422,广东省,广东省梅州市,广东省梅州市大埔县,县级,0,0,1
441423,广东省梅州市丰顺县,440000,441400,441423,广东省,广东省梅州市,广东省梅州市丰顺县,县级,0,0,1
441424,广东省梅州市五华县,440000,441400,441424,广东省,广东省梅州市,广东省梅州市五华县,县级,0,0,1
441426,广东省梅州市平远县,440000,441400,441426,广东省,广东省梅州市,广东省梅州市平远县,县级,0,0,1
441427,广东省梅州市蕉岭县,440000,441400,441427,广东省,广东省梅州市,广东省梅州市蕉岭县,县级,0,0,1
441481,广东省梅州市兴宁市,440000,441400,441481,广东省,广东省梅州市,广东省梅州市兴宁市,县级,0,0,1
441500,广东省汕尾市,440000,441500,441500,广东省,广东省汕尾市,广东省汕尾市,市级,0,1,0
441501,广东省汕尾市市辖区,440000,441500,441501,广东省,广东省汕尾市,广东省汕尾市市辖区,县级,0,0,1
441502,广东省汕尾市城区,440000,441500,441502,广东省,广东省汕尾市,广东省汕尾市城区,县级,0,0,1
441521,广东省汕尾市海丰县,440000,441500,441521,广东省,广东省汕尾市,广东省汕尾市海丰县,县级,0,0,1
441523,广东省汕尾市陆河县,440000,441500,441523,广东省,广东省汕尾市,广东省汕尾市陆河县,县级,0,0,1
441581,广东省汕尾市陆丰市,440000,441500,441581,广东省,广东省汕尾市,广东省汕尾市陆丰市,县级,0,0,1
441600,广东省河源市,440000,441600,441600,广东省,广东省河源市,广东省河源市,市级,0,1,0
441601,广东省河源市市辖区,440000,441600,441601,广东省,广东省河源市,广东省河源市市辖区,县级,0,0,1
441602,广东省河源市源城区,440000,441600,441602,广东省,广东省河源市,广东省河源市源城区,县级,0,0,1
441621,广东省河源市紫金县,440000,441600,441621,广东省,广东省河源市,广东省河源市紫金县,县级,0,0,1
441622,广东省河源市龙川县,440000,441600,441622,广东省,广东省河源市,广东省河源市龙川县,县级,0,0,1
441623,广东省河源市连平县,440000,441600,441623,广东省,广东省河源市,广东省河源市连平县,县级,0,0,1
441624,广东省河源市和平县,440000,441600,441624,广东省,广东省河源市,广东省河源市和平县,县级,0,0,1
441625,广东省河源市东源县,440000,441600,441625,广东省,广东省河源市,广东省河源市东源县,县级,0,0,1
441700,广东省阳江市,440000,441700,441700,广东省,广东省阳江市,广东省阳江市,市级,0,1,0
441701,广东省阳江市市辖区,440000,441700,441701,广东省,广东省阳江市,广东省阳江市市辖区,县级,0,0,1
441702,广东省阳江市江城区,440000,441700,441702,广东省,广东省阳江市,广东省阳江市江城区,县级,0,0,1
441721,广东省阳江市阳西县,440000,441700,441721,广东省,广东省阳江市,广东省阳江市阳西县,县级,0,0,1
441723,广东省阳江市阳东县,440000,441700,441723,广东省,广东省阳江市,广东省阳江市阳东县,县级,0,0,1
441781,广东省阳江市阳春市,440000,441700,441781,广东省,广东省阳江市,广东省阳江市阳春市,县级,0,0,1
441800,广东省清远市,440000,441800,441800,广东省,广东省清远市,广东省清远市,市级,0,1,0
441801,广东省清远市市辖区,440000,441800,441801,广东省,广东省清远市,广东省清远市市辖区,县级,0,0,1
441802,广东省清远市清城区,440000,441800,441802,广东省,广东省清远市,广东省清远市清城区,县级,0,0,1
441821,广东省清远市佛冈县,440000,441800,441821,广东省,广东省清远市,广东省清远市佛冈县,县级,0,0,1
441823,广东省清远市阳山县,440000,441800,441823,广东省,广东省清远市,广东省清远市阳山县,县级,0,0,1
441825,广东省清远市连山壮族瑶族自治县,440000,441800,441825,广东省,广东省清远市,广东省清远市连山壮族瑶族自治县,县级,0,0,1
441826,广东省清远市连南瑶族自治县,440000,441800,441826,广东省,广东省清远市,广东省清远市连南瑶族自治县,县级,0,0,1
441827,广东省清远市清新县,440000,441800,441827,广东省,广东省清远市,广东省清远市清新县,县级,0,0,1
441881,广东省清远市英德市,440000,441800,441881,广东省,广东省清远市,广东省清远市英德市,县级,0,0,1
441882,广东省清远市连州市,440000,441800,441882,广东省,广东省清远市,广东省清远市连州市,县级,0,0,1
441900,广东省东莞市,440000,441900,441900,广东省,广东省东莞市,广东省东莞市,市级,0,1,0
441901,广东省东莞市市辖区,440000,441900,441901,广东省,广东省东莞市,广东省东莞市市辖区,县级,0,0,1
442000,广东省中山市,440000,442000,442000,广东省,广东省中山市,广东省中山市,市级,0,1,0
442001,广东省中山市市辖区,440000,442000,442001,广东省,广东省中山市,广东省中山市市辖区,县级,0,0,1
445100,广东省潮州市,440000,445100,445100,广东省,广东省潮州市,广东省潮州市,市级,0,1,0
445101,广东省潮州市市辖区,440000,445100,445101,广东省,广东省潮州市,广东省潮州市市辖区,县级,0,0,1
445102,广东省潮州市湘桥区,440000,445100,445102,广东省,广东省潮州市,广东省潮州市湘桥区,县级,0,0,1
445121,广东省潮州市潮安县,440000,445100,445121,广东省,广东省潮州市,广东省潮州市潮安县,县级,0,0,1
445122,广东省潮州市饶平县,440000,445100,445122,广东省,广东省潮州市,广东省潮州市饶平县,县级,0,0,1
445200,广东省揭阳市,440000,445200,445200,广东省,广东省揭阳市,广东省揭阳市,市级,0,1,0
445201,广东省揭阳市市辖区,440000,445200,445201,广东省,广东省揭阳市,广东省揭阳市市辖区,县级,0,0,1
445202,广东省揭阳市榕城区,440000,445200,445202,广东省,广东省揭阳市,广东省揭阳市榕城区,县级,0,0,1
445221,广东省揭阳市揭东县,440000,445200,445221,广东省,广东省揭阳市,广东省揭阳市揭东县,县级,0,0,1
445222,广东省揭阳市揭西县,440000,445200,445222,广东省,广东省揭阳市,广东省揭阳市揭西县,县级,0,0,1
445224,广东省揭阳市惠来县,440000,445200,445224,广东省,广东省揭阳市,广东省揭阳市惠来县,县级,0,0,1
445281,广东省揭阳市普宁市,440000,445200,445281,广东省,广东省揭阳市,广东省揭阳市普宁市,县级,0,0,1
445300,广东省云浮市,440000,445300,445300,广东省,广东省云浮市,广东省云浮市,市级,0,1,0
445301,广东省云浮市市辖区,440000,445300,445301,广东省,广东省云浮市,广东省云浮市市辖区,县级,0,0,1
445302,广东省云浮市云城区,440000,445300,445302,广东省,广东省云浮市,广东省云浮市云城区,县级,0,0,1
445321,广东省云浮市新兴县,440000,445300,445321,广东省,广东省云浮市,广东省云浮市新兴县,县级,0,0,1
445322,广东省云浮市郁南县,440000,445300,445322,广东省,广东省云浮市,广东省云浮市郁南县,县级,0,0,1
445323,广东省云浮市云安县,440000,445300,445323,广东省,广东省云浮市,广东省云浮市云安县,县级,0,0,1
445381,广东省云浮市罗定市,440000,445300,445381,广东省,广东省云浮市,广东省云浮市罗定市,县级,0,0,1
450000,广西壮族自治区,450000,450000,450000,广西壮族自治区,广西壮族自治区,广西壮族自治区,省级,1,0,0
450100,广西壮族自治区南宁市,450000,450100,450100,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市,市级,0,1,0
450101,广西壮族自治区南宁市市辖区,450000,450100,450101,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市市辖区,县级,0,0,1
450102,广西壮族自治区南宁市兴宁区,450000,450100,450102,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市兴宁区,县级,0,0,1
450103,广西壮族自治区南宁市新城区,450000,450100,450103,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市新城区,县级,0,0,1
450104,广西壮族自治区南宁市城北区,450000,450100,450104,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市城北区,县级,0,0,1
450105,广西壮族自治区南宁市江南区,450000,450100,450105,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市江南区,县级,0,0,1
450106,广西壮族自治区南宁市永新区,450000,450100,450106,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市永新区,县级,0,0,1
450111,广西壮族自治区南宁市市郊区,450000,450100,450111,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市市郊区,县级,0,0,1
450121,广西壮族自治区南宁市邕宁县,450000,450100,450121,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市邕宁县,县级,0,0,1
450122,广西壮族自治区南宁市武鸣县,450000,450100,450122,广西壮族自治区,广西壮族自治区南宁市,广西壮族自治区南宁市武鸣县,县级,0,0,1
450200,广西壮族自治区柳州市,450000,450200,450200,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市,市级,0,1,0
450201,广西壮族自治区柳州市市辖区,450000,450200,450201,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市市辖区,县级,0,0,1
450202,广西壮族自治区柳州市城中区,450000,450200,450202,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市城中区,县级,0,0,1
450203,广西壮族自治区柳州市鱼峰区,450000,450200,450203,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市鱼峰区,县级,0,0,1
450204,广西壮族自治区柳州市柳南区,450000,450200,450204,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市柳南区,县级,0,0,1
450205,广西壮族自治区柳州市柳北区,450000,450200,450205,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市柳北区,县级,0,0,1
450211,广西壮族自治区柳州市市郊区,450000,450200,450211,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市市郊区,县级,0,0,1
450221,广西壮族自治区柳州市柳江县,450000,450200,450221,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市柳江县,县级,0,0,1
450222,广西壮族自治区柳州市柳城县,450000,450200,450222,广西壮族自治区,广西壮族自治区柳州市,广西壮族自治区柳州市柳城县,县级,0,0,1
450300,广西壮族自治区桂林市,450000,450300,450300,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市,市级,0,1,0
450301,广西壮族自治区桂林市市辖区,450000,450300,450301,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市市辖区,县级,0,0,1
450302,广西壮族自治区桂林市秀峰区,450000,450300,450302,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市秀峰区,县级,0,0,1
450303,广西壮族自治区桂林市叠彩区,450000,450300,450303,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市叠彩区,县级,0,0,1
450304,广西壮族自治区桂林市象山区,450000,450300,450304,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市象山区,县级,0,0,1
450305,广西壮族自治区桂林市七星区,450000,450300,450305,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市七星区,县级,0,0,1
450311,广西壮族自治区桂林市雁山区,450000,450300,450311,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市雁山区,县级,0,0,1
450321,广西壮族自治区桂林市阳朔县,450000,450300,450321,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市阳朔县,县级,0,0,1
450322,广西壮族自治区桂林市临桂县,450000,450300,450322,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市临桂县,县级,0,0,1
450323,广西壮族自治区桂林市灵川县,450000,450300,450323,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市灵川县,县级,0,0,1
450324,广西壮族自治区桂林市全州县,450000,450300,450324,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市全州县,县级,0,0,1
450325,广西壮族自治区桂林市兴安县,450000,450300,450325,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市兴安县,县级,0,0,1
450326,广西壮族自治区桂林市永福县,450000,450300,450326,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市永福县,县级,0,0,1
450327,广西壮族自治区桂林市灌阳县,450000,450300,450327,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市灌阳县,县级,0,0,1
450328,广西壮族自治区桂林市龙胜各族自治县,450000,450300,450328,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市龙胜各族自治县,县级,0,0,1
450329,广西壮族自治区桂林市资源县,450000,450300,450329,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市资源县,县级,0,0,1
450330,广西壮族自治区桂林市平乐县,450000,450300,450330,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市平乐县,县级,0,0,1
450331,广西壮族自治区桂林市荔浦县,450000,450300,450331,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市荔浦县,县级,0,0,1
450332,广西壮族自治区桂林市恭城瑶族自治县,450000,450300,450332,广西壮族自治区,广西壮族自治区桂林市,广西壮族自治区桂林市恭城瑶族自治县,县级,0,0,1
450400,广西壮族自治区梧州市,450000,450400,450400,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市,市级,0,1,0
450401,广西壮族自治区梧州市市辖区,450000,450400,450401,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市市辖区,县级,0,0,1
450403,广西壮族自治区梧州市万秀区,450000,450400,450403,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市万秀区,县级,0,0,1
450404,广西壮族自治区梧州市蝶山区,450000,450400,450404,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市蝶山区,县级,0,0,1
450411,广西壮族自治区梧州市市郊区,450000,450400,450411,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市市郊区,县级,0,0,1
450421,广西壮族自治区梧州市苍梧县,450000,450400,450421,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市苍梧县,县级,0,0,1
450422,广西壮族自治区梧州市藤县,450000,450400,450422,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市藤县,县级,0,0,1
450423,广西壮族自治区梧州市蒙山县,450000,450400,450423,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市蒙山县,县级,0,0,1
450481,广西壮族自治区梧州市岑溪市,450000,450400,450481,广西壮族自治区,广西壮族自治区梧州市,广西壮族自治区梧州市岑溪市,县级,0,0,1
450500,广西壮族自治区北海市,450000,450500,450500,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市,市级,0,1,0
450501,广西壮族自治区北海市市辖区,450000,450500,450501,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市市辖区,县级,0,0,1
450502,广西壮族自治区北海市海城区,450000,450500,450502,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市海城区,县级,0,0,1
450503,广西壮族自治区北海市银海区,450000,450500,450503,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市银海区,县级,0,0,1
450512,广西壮族自治区北海市铁山港区,450000,450500,450512,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市铁山港区,县级,0,0,1
450521,广西壮族自治区北海市合浦县,450000,450500,450521,广西壮族自治区,广西壮族自治区北海市,广西壮族自治区北海市合浦县,县级,0,0,1
450600,广西壮族自治区防城港市,450000,450600,450600,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市,市级,0,1,0
450601,广西壮族自治区防城港市市辖区,450000,450600,450601,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市市辖区,县级,0,0,1
450602,广西壮族自治区防城港市港口区,450000,450600,450602,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市港口区,县级,0,0,1
450603,广西壮族自治区防城港市防城区,450000,450600,450603,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市防城区,县级,0,0,1
450621,广西壮族自治区防城港市上思县,450000,450600,450621,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市上思县,县级,0,0,1
450681,广西壮族自治区防城港市东兴市,450000,450600,450681,广西壮族自治区,广西壮族自治区防城港市,广西壮族自治区防城港市东兴市,县级,0,0,1
450700,广西壮族自治区钦州市,450000,450700,450700,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市,市级,0,1,0
450701,广西壮族自治区钦州市市辖区,450000,450700,450701,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市市辖区,县级,0,0,1
450702,广西壮族自治区钦州市钦南区,450000,450700,450702,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市钦南区,县级,0,0,1
450703,广西壮族自治区钦州市钦北区,450000,450700,450703,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市钦北区,县级,0,0,1
450721,广西壮族自治区钦州市灵山县,450000,450700,450721,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市灵山县,县级,0,0,1
450722,广西壮族自治区钦州市浦北县,450000,450700,450722,广西壮族自治区,广西壮族自治区钦州市,广西壮族自治区钦州市浦北县,县级,0,0,1
450800,广西壮族自治区贵港市,450000,450800,450800,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市,市级,0,1,0
450801,广西壮族自治区贵港市市辖区,450000,450800,450801,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市市辖区,县级,0,0,1
450802,广西壮族自治区贵港市港北区,450000,450800,450802,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市港北区,县级,0,0,1
450803,广西壮族自治区贵港市港南区,450000,450800,450803,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市港南区,县级,0,0,1
450821,广西壮族自治区贵港市平南县,450000,450800,450821,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市平南县,县级,0,0,1
450881,广西壮族自治区贵港市桂平市,450000,450800,450881,广西壮族自治区,广西壮族自治区贵港市,广西壮族自治区贵港市桂平市,县级,0,0,1
450900,广西壮族自治区玉林市,450000,450900,450900,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市,市级,0,1,0
450901,广西壮族自治区玉林市市辖区,450000,450900,450901,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市市辖区,县级,0,0,1
450902,广西壮族自治区玉林市玉州区,450000,450900,450902,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市玉州区,县级,0,0,1
450921,广西壮族自治区玉林市容县,450000,450900,450921,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市容县,县级,0,0,1
450922,广西壮族自治区玉林市陆川县,450000,450900,450922,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市陆川县,县级,0,0,1
450923,广西壮族自治区玉林市博白县,450000,450900,450923,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市博白县,县级,0,0,1
450924,广西壮族自治区玉林市兴业县,450000,450900,450924,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市兴业县,县级,0,0,1
450981,广西壮族自治区玉林市北流市,450000,450900,450981,广西壮族自治区,广西壮族自治区玉林市,广西壮族自治区玉林市北流市,县级,0,0,1
452100,广西壮族自治区南宁地区,450000,452100,452100,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区,市级,0,1,0
452101,广西壮族自治区南宁地区凭祥市,450000,452100,452101,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区凭祥市,县级,0,0,1
452122,广西壮族自治区南宁地区横县,450000,452100,452122,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区横县,县级,0,0,1
452123,广西壮族自治区南宁地区宾阳县,450000,452100,452123,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区宾阳县,县级,0,0,1
452124,广西壮族自治区南宁地区上林县,450000,452100,452124,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区上林县,县级,0,0,1
452126,广西壮族自治区南宁地区隆安县,450000,452100,452126,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区隆安县,县级,0,0,1
452127,广西壮族自治区南宁地区马山县,450000,452100,452127,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区马山县,县级,0,0,1
452128,广西壮族自治区南宁地区扶绥县,450000,452100,452128,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区扶绥县,县级,0,0,1
452129,广西壮族自治区南宁地区崇左县,450000,452100,452129,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区崇左县,县级,0,0,1
452130,广西壮族自治区南宁地区大新县,450000,452100,452130,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区大新县,县级,0,0,1
452131,广西壮族自治区南宁地区天等县,450000,452100,452131,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区天等县,县级,0,0,1
452132,广西壮族自治区南宁地区宁明县,450000,452100,452132,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区宁明县,县级,0,0,1
452133,广西壮族自治区南宁地区龙州县,450000,452100,452133,广西壮族自治区,广西壮族自治区南宁地区,广西壮族自治区南宁地区龙州县,县级,0,0,1
452200,广西壮族自治区柳州地区,450000,452200,452200,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区,市级,0,1,0
452201,广西壮族自治区柳州地区合山市,450000,452200,452201,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区合山市,县级,0,0,1
452223,广西壮族自治区柳州地区鹿寨县,450000,452200,452223,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区鹿寨县,县级,0,0,1
452224,广西壮族自治区柳州地区象州县,450000,452200,452224,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区象州县,县级,0,0,1
452225,广西壮族自治区柳州地区武宣县,450000,452200,452225,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区武宣县,县级,0,0,1
452226,广西壮族自治区柳州地区来宾县,450000,452200,452226,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区来宾县,县级,0,0,1
452227,广西壮族自治区柳州地区融安县,450000,452200,452227,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区融安县,县级,0,0,1
452228,广西壮族自治区柳州地区三江侗族自治县,450000,452200,452228,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区三江侗族自治县,县级,0,0,1
452229,广西壮族自治区柳州地区融水苗族自治县,450000,452200,452229,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区融水苗族自治县,县级,0,0,1
452230,广西壮族自治区柳州地区金秀瑶族自治县,450000,452200,452230,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区金秀瑶族自治县,县级,0,0,1
452231,广西壮族自治区柳州地区忻城县,450000,452200,452231,广西壮族自治区,广西壮族自治区柳州地区,广西壮族自治区柳州地区忻城县,县级,0,0,1
452400,广西壮族自治区贺州地区,450000,452400,452400,广西壮族自治区,广西壮族自治区贺州地区,广西壮族自治区贺州地区,市级,0,1,0
452402,广西壮族自治区贺州地区贺州市,450000,452400,452402,广西壮族自治区,广西壮族自治区贺州地区,广西壮族自治区贺州地区贺州市,县级,0,0,1
452424,广西壮族自治区贺州地区昭平县,450000,452400,452424,广西壮族自治区,广西壮族自治区贺州地区,广西壮族自治区贺州地区昭平县,县级,0,0,1
452427,广西壮族自治区贺州地区钟山县,450000,452400,452427,广西壮族自治区,广西壮族自治区贺州地区,广西壮族自治区贺州地区钟山县,县级,0,0,1
452428,广西壮族自治区贺州地区富川瑶族自治县,450000,452400,452428,广西壮族自治区,广西壮族自治区贺州地区,广西壮族自治区贺州地区富川瑶族自治县,县级,0,0,1
452600,广西壮族自治区百色地区,450000,452600,452600,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区,市级,0,1,0
452601,广西壮族自治区百色地区百色市,450000,452600,452601,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区百色市,县级,0,0,1
452622,广西壮族自治区百色地区田阳县,450000,452600,452622,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区田阳县,县级,0,0,1
452623,广西壮族自治区百色地区田东县,450000,452600,452623,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区田东县,县级,0,0,1
452624,广西壮族自治区百色地区平果县,450000,452600,452624,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区平果县,县级,0,0,1
452625,广西壮族自治区百色地区德保县,450000,452600,452625,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区德保县,县级,0,0,1
452626,广西壮族自治区百色地区靖西县,450000,452600,452626,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区靖西县,县级,0,0,1
452627,广西壮族自治区百色地区那坡县,450000,452600,452627,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区那坡县,县级,0,0,1
452628,广西壮族自治区百色地区凌云县,450000,452600,452628,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区凌云县,县级,0,0,1
452629,广西壮族自治区百色地区乐业县,450000,452600,452629,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区乐业县,县级,0,0,1
452630,广西壮族自治区百色地区田林县,450000,452600,452630,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区田林县,县级,0,0,1
452631,广西壮族自治区百色地区隆林各族自治县,450000,452600,452631,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区隆林各族自治县,县级,0,0,1
452632,广西壮族自治区百色地区西林县,450000,452600,452632,广西壮族自治区,广西壮族自治区百色地区,广西壮族自治区百色地区西林县,县级,0,0,1
